Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
0.03225806451612903,3,0.1290322580645161,0.6666666666666667,2,3,2,0,0.2857142857142857,0.3333333333333333,0.5,0.8888888888888888,0.6062054316492186,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0.12903225806451613,1,0.1290322580645161,0.6666666666666667,3,3,10,0,0.0714285714285714,0.3333333333333333,0.5,0.2222222222222222,0.9608557123350022,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0.03225806451612903,3,0.3548387096774194,0.6666666666666667,5,5,9,0,0.9285714285714285,0.3333333333333333,0.5,0.4444444444444444,0.3715672887270519,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0.4193548387096774,3,0.1290322580645161,0.6666666666666667,2,3,2,0,0.5714285714285713,0.3333333333333333,0.5,0.8888888888888888,0.7108936428463056,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0.29032258064516125,3,0.06451612903225806,1.0,4,3,3,0,0.2857142857142857,0.6666666666666666,0.5,0.3333333333333333,0.7798513123956908,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.45161290322580644,3,0.7741935483870968,0.6666666666666667,3,3,4,1,0.3571428571428571,0.0,0.0,0.2222222222222222,0.46070399028978903,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0.45161290322580644,1,0.5806451612903226,1.0,4,3,11,0,0.4285714285714285,0.6666666666666666,0.5,0.1111111111111111,0.38196024882415414,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0.29032258064516125,1,0.3548387096774194,0.6666666666666667,3,3,4,0,0.0714285714285714,0.3333333333333333,0.0,0.7777777777777777,0.46161432256106794,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.0,1,0.32258064516129037,0.6666666666666667,4,3,1,1,0.4285714285714285,0.0,0.0,0.0,0.18047337278106512,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0.9354838709677419,1,0.1290322580645161,1.0,4,4,5,0,0.5714285714285713,0.6666666666666666,0.5,0.3333333333333333,0.9457593688362916,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0.3548387096774194,1,0.03225806451612903,0.3333333333333333,2,2,1,0,0.1428571428571428,0.3333333333333333,0.0,0.8888888888888888,0.5018965255651645,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0.0967741935483871,1,0.29032258064516125,0.6666666666666667,3,3,2,0,0.2142857142857143,0.3333333333333333,0.0,0.4444444444444444,0.12312243969048697,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.06451612903225806,3,0.1290322580645161,0.3333333333333333,3,3,5,1,0.4999999999999999,0.3333333333333333,0.0,0.0,0.32081626460324675,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0.29032258064516125,1,0.3548387096774194,0.3333333333333333,3,4,2,0,0.2142857142857143,0.3333333333333333,0.0,0.0,0.0757851615839783,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0.5161290322580645,1,0.1290322580645161,1.0,5,4,6,0,0.2857142857142857,0.3333333333333333,0.5,0.1111111111111111,0.4803519951448946,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
0.03225806451612903,1,0.0967741935483871,1.0,5,5,8,0,0.2142857142857143,0.6666666666666666,0.5,0.8888888888888888,0.2922925201031711,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0.03225806451612903,3,0.5806451612903226,1.0,4,3,4,0,0.2142857142857143,0.6666666666666666,0.5,0.1111111111111111,0.7322105901987558,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0.1935483870967742,1,0.4838709677419355,1.0,5,4,3,0,0.7142857142857143,1.0,1.0,0.3333333333333333,0.371036261568806,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0.4193548387096774,1,0.8709677419354839,0.6666666666666667,4,1,4,1,0.1428571428571428,0.0,0.0,0.0,0.25891367015627365,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0.03225806451612903,1,0.1290322580645161,0.6666666666666667,4,5,8,1,0.2857142857142857,0.6666666666666666,0.5,0.3333333333333333,0.2680169928690638,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0.3870967741935484,1,0.1290322580645161,1.0,5,4,6,0,0.2857142857142857,0.3333333333333333,0.5,0.6666666666666666,0.3003337884994689,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0.06451612903225806,2,0.32258064516129037,1.0,5,1,3,0,0.2142857142857143,0.6666666666666666,0.5,0.5555555555555556,0.4875587922925201,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
0.22580645161290322,1,0.06451612903225806,0.3333333333333333,4,4,6,0,0.4285714285714285,0.3333333333333333,0.0,0.2222222222222222,0.1733424366560462,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0.4838709677419355,1,0.29032258064516125,0.3333333333333333,3,3,5,0,0.1428571428571428,0.3333333333333333,0.0,0.0,0.22447276589288434,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0.9032258064516129,1,0.32258064516129037,0.6666666666666667,4,3,9,0,0.0714285714285714,0.6666666666666666,0.5,0.1111111111111111,0.39986345015930824,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0.29032258064516125,1,0.5483870967741936,0.3333333333333333,3,3,2,0,0.2142857142857143,0.0,0.0,0.4444444444444444,0.0861022606584737,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.29032258064516125,1,0.6129032258064516,0.6666666666666667,3,2,3,0,0.6428571428571427,0.3333333333333333,0.0,1.0,0.5135791230465786,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0.12903225806451613,1,0.06451612903225806,0.6666666666666667,6,3,5,0,0.7857142857142857,0.6666666666666666,0.5,0.3333333333333333,0.40388408435745726,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0.5483870967741935,2,0.06451612903225806,0.3333333333333333,3,1,5,1,0.0,0.3333333333333333,0.0,0.2222222222222222,0.3591260810195721,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
0.0,1,0.0967741935483871,0.3333333333333333,3,3,7,0,0.4285714285714285,0.0,0.5,0.1111111111111111,0.25587922925201034,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0.03225806451612903,1,0.06451612903225806,0.6666666666666667,5,3,3,0,0.1428571428571428,0.6666666666666666,0.5,0.3333333333333333,0.46335912608101937,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0.45161290322580644,3,0.06451612903225806,0.6666666666666667,6,1,4,1,0.8571428571428571,0.6666666666666666,0.5,0.3333333333333333,0.6788044302837201,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0.29032258064516125,1,0.03225806451612903,0.3333333333333333,4,3,7,0,0.0714285714285714,0.3333333333333333,0.0,0.7777777777777777,0.0947504172356245,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0.3870967741935484,2,0.1290322580645161,0.3333333333333333,1,4,10,0,0.2857142857142857,0.0,1.0,0.6666666666666666,0.4081323016234256,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0.06451612903225806,1,0.0967741935483871,0.6666666666666667,3,4,1,0,0.8571428571428571,0.3333333333333333,0.0,0.4444444444444444,0.12850857229555457,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0.3870967741935484,1,0.32258064516129037,0.6666666666666667,5,4,3,1,0.4285714285714285,0.6666666666666666,0.5,0.8888888888888888,0.27492034592626313,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0.0967741935483871,1,0.3548387096774194,1.0,2,3,8,0,0.5714285714285713,0.3333333333333333,0.5,0.1111111111111111,0.29904415111515703,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0.22580645161290322,1,0.8709677419354839,0.6666666666666667,5,4,3,0,0.2142857142857143,0.6666666666666666,0.5,0.3333333333333333,0.4408284023668637,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0.06451612903225806,3,0.06451612903225806,0.6666666666666667,5,1,3,1,0.1428571428571428,0.3333333333333333,0.5,0.8888888888888888,0.6315430131998178,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
0.1935483870967742,3,0.4838709677419355,1.0,4,1,4,0,0.0714285714285714,0.3333333333333333,0.5,0.4444444444444444,0.4471248672432103,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
0.45161290322580644,3,0.0967741935483871,1.0,4,3,9,0,0.1428571428571428,0.6666666666666666,0.5,0.2222222222222222,0.6235017448035199,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
0.4193548387096774,1,0.5483870967741936,0.3333333333333333,3,1,7,1,0.2857142857142857,1.0,1.0,0.3333333333333333,0.5261720527992716,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.03225806451612903,1,0.1290322580645161,0.6666666666666667,5,2,2,0,0.1428571428571428,0.3333333333333333,0.5,0.2222222222222222,0.4092702169625245,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0.0,1,0.29032258064516125,0.3333333333333333,1,3,8,0,0.4285714285714285,0.0,0.0,0.2222222222222222,0.19025944469731437,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0.03225806451612903,1,0.22580645161290322,0.6666666666666667,3,4,3,1,0.4285714285714285,0.3333333333333333,1.0,0.3333333333333333,0.2897132453345471,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0.8064516129032258,1,0.8387096774193549,0.3333333333333333,4,2,4,0,0.7857142857142857,0.0,0.5,0.0,0.9723107267485963,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.4838709677419355,3,0.8064516129032259,1.0,4,3,5,1,0.4285714285714285,0.3333333333333333,0.5,0.3333333333333333,0.6503565468062508,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0.0,3,0.7419354838709677,0.3333333333333333,3,3,2,0,0.0,0.0,0.0,0.2222222222222222,0.18494917311485348,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0.22580645161290322,1,0.29032258064516125,0.3333333333333333,3,5,5,0,0.0714285714285714,0.3333333333333333,0.0,0.2222222222222222,0.10263996358670924,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0.8709677419354839,1,0.03225806451612903,0.3333333333333333,3,3,8,0,0.4285714285714285,0.3333333333333333,0.0,0.4444444444444444,0.720148687604309,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.3870967741935484,3,0.3870967741935484,0.6666666666666667,4,2,3,1,0.2142857142857143,0.3333333333333333,0.5,0.4444444444444444,0.5429373387953268,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0.5161290322580645,3,0.19354838709677422,0.6666666666666667,4,5,9,0,0.2142857142857143,0.6666666666666666,0.5,0.6666666666666666,0.5041723562433621,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0.22580645161290322,3,0.3870967741935484,0.6666666666666667,2,3,2,1,0.2857142857142857,0.6666666666666666,0.5,1.0,0.7488241541495978,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0.7096774193548387,3,0.1290322580645161,0.6666666666666667,3,4,5,0,0.1428571428571428,1.0,1.0,0.3333333333333333,0.7291002882718857,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
0.3225806451612903,3,0.4193548387096774,1.0,4,1,2,0,0.2857142857142857,0.3333333333333333,1.0,0.3333333333333333,0.8518434228493398,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.25806451612903225,1,0.32258064516129037,0.6666666666666667,4,4,10,0,0.5714285714285713,0.0,0.0,0.0,0.41958731603702015,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0.06451612903225806,1,0.25806451612903225,0.6666666666666667,5,3,3,1,0.2857142857142857,0.6666666666666666,0.5,0.3333333333333333,0.3181611288120164,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0.25806451612903225,1,0.8387096774193549,0.6666666666666667,4,3,5,1,0.8571428571428571,0.3333333333333333,0.5,0.1111111111111111,0.3529054771658323,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0.29032258064516125,1,0.29032258064516125,0.3333333333333333,1,1,5,0,0.4285714285714285,0.0,0.0,0.3333333333333333,0.11849491731148543,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0.0,1,0.19354838709677422,0.6666666666666667,3,1,2,0,0.4999999999999999,0.0,0.5,0.2222222222222222,0.15991503565468057,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.45161290322580644,3,0.06451612903225806,0.6666666666666667,6,2,4,1,0.8571428571428571,0.6666666666666666,0.5,0.3333333333333333,0.6788044302837201,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0.12903225806451613,1,0.25806451612903225,0.3333333333333333,3,1,4,0,0.7857142857142857,0.0,0.0,0.7777777777777777,0.37217417690790466,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
0.06451612903225806,3,0.3548387096774194,1.0,4,1,3,0,0.4285714285714285,0.6666666666666666,0.5,0.8888888888888888,0.5116067364588074,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0.12903225806451613,1,0.4193548387096774,0.6666666666666667,3,1,9,1,0.8571428571428571,0.3333333333333333,0.0,0.2222222222222222,0.2215141860112274,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0.03225806451612903,1,0.06451612903225806,1.0,5,4,3,1,0.0714285714285714,0.6666666666666666,1.0,0.3333333333333333,0.2701411015020482,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0.5161290322580645,1,0.4516129032258065,0.6666666666666667,4,4,10,0,0.8571428571428571,0.6666666666666666,0.5,0.5555555555555556,0.32294037323623115,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
0.12903225806451613,1,0.29032258064516125,1.0,4,5,5,1,0.2857142857142857,0.3333333333333333,0.5,0.4444444444444444,0.2774237596722803,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0.0,3,0.29032258064516125,0.3333333333333333,3,3,2,0,0.2857142857142857,0.3333333333333333,0.0,0.7777777777777777,0.5854195114550144,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0.29032258064516125,1,0.16129032258064516,0.3333333333333333,4,1,2,0,0.3571428571428571,0.0,0.0,0.8888888888888888,0.3642087695342132,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0.0,1,0.8709677419354839,0.6666666666666667,3,2,2,0,0.0714285714285714,0.3333333333333333,0.0,0.2222222222222222,0.143756637839478,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0.3870967741935484,1,0.1290322580645161,0.6666666666666667,4,1,3,1,0.9285714285714285,0.6666666666666666,0.5,0.1111111111111111,0.24222424518282504,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0.12903225806451613,3,0.5806451612903226,1.0,4,3,10,0,0.3571428571428571,0.6666666666666666,1.0,0.3333333333333333,0.5152480655439234,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
0.22580645161290322,3,0.06451612903225806,0.6666666666666667,2,5,4,0,0.6428571428571427,0.3333333333333333,0.5,0.4444444444444444,0.5209376422394173,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0.16129032258064516,1,0.1290322580645161,0.6666666666666667,6,1,3,1,0.0714285714285714,0.6666666666666666,0.5,0.1111111111111111,0.19875587922925197,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0.0,1,0.25806451612903225,0.6666666666666667,3,3,2,0,0.4999999999999999,0.3333333333333333,0.0,0.1111111111111111,0.29388560157790933,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False
0.0,1,0.29032258064516125,0.6666666666666667,4,5,7,1,0.6428571428571427,0.3333333333333333,0.0,0.0,0.10582612653618562,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.29032258064516125,1,0.1290322580645161,0.3333333333333333,3,1,2,0,0.7142857142857143,0.3333333333333333,0.0,0.0,0.07980579578212721,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0.0967741935483871,3,0.8387096774193549,0.3333333333333333,3,3,8,1,0.0714285714285714,0.6666666666666666,0.5,0.2222222222222222,0.2827340312547414,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0.12903225806451613,1,0.1290322580645161,0.6666666666666667,3,5,2,1,0.1428571428571428,0.0,0.5,0.3333333333333333,0.15597026247913826,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0.1935483870967742,3,0.25806451612903225,0.0,3,4,1,0,0.4285714285714285,0.3333333333333333,0.0,0.2222222222222222,0.24981034744348352,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.06451612903225806,1,0.25806451612903225,0.3333333333333333,3,2,2,1,0.0,0.0,0.0,0.0,0.42588378091336654,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
0.1935483870967742,1,0.19354838709677422,0.6666666666666667,4,1,2,0,0.1428571428571428,0.0,0.0,0.2222222222222222,0.14428766499772427,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0.0,1,0.29032258064516125,0.3333333333333333,3,5,6,1,0.0,0.0,0.0,0.4444444444444444,0.1250189652556516,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
0.03225806451612903,1,0.06451612903225806,1.0,4,3,2,0,0.1428571428571428,0.3333333333333333,0.5,0.3333333333333333,0.36913973600364136,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0.22580645161290322,3,0.32258064516129037,0.6666666666666667,3,3,2,0,0.6428571428571427,0.3333333333333333,0.0,0.3333333333333333,0.3569261113639811,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.6451612903225806,1,0.03225806451612903,0.6666666666666667,3,2,8,0,0.0714285714285714,0.3333333333333333,0.0,0.2222222222222222,0.18290092550447568,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0.7419354838709677,1,0.06451612903225806,0.6666666666666667,4,5,4,0,0.4285714285714285,0.3333333333333333,0.5,0.3333333333333333,0.3846912456379913,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.5161290322580645,1,0.22580645161290322,0.6666666666666667,4,3,2,1,0.2142857142857143,0.0,0.0,0.8888888888888888,0.23304506144742831,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0.29032258064516125,1,0.03225806451612903,0.6666666666666667,3,5,5,0,0.1428571428571428,0.0,0.0,0.2222222222222222,0.08989531178880295,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0.1935483870967742,3,0.3548387096774194,0.3333333333333333,3,3,2,0,0.2142857142857143,0.0,0.0,1.0,0.33970565923228635,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0.0,1,0.9677419354838709,0.6666666666666667,4,4,1,0,0.0,0.0,0.0,0.4444444444444444,0.18737672583826426,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
0.9032258064516129,1,0.3870967741935484,1.0,4,5,8,1,0.6428571428571427,0.3333333333333333,0.5,0.5555555555555556,0.44993172507965407,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
0.03225806451612903,1,0.7419354838709677,0.6666666666666667,5,5,2,0,0.2857142857142857,0.3333333333333333,0.5,0.1111111111111111,0.28728569261113635,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False
0.12903225806451613,3,0.19354838709677422,0.6666666666666667,3,4,2,0,0.0,0.0,0.5,0.2222222222222222,0.13503262023972074,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0.0,1,0.0967741935483871,0.6666666666666667,1,3,2,0,0.4285714285714285,0.0,0.0,0.7777777777777777,0.3183887118798362,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
0.03225806451612903,3,0.0967741935483871,0.6666666666666667,6,3,3,0,0.1428571428571428,0.3333333333333333,0.5,0.1111111111111111,0.21620391442876652,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0.45161290322580644,1,0.06451612903225806,0.6666666666666667,3,1,4,0,0.7857142857142857,0.0,0.0,0.0,0.1345015930814747,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0.0,1,0.29032258064516125,0.6666666666666667,4,3,2,1,0.2857142857142857,0.0,0.0,0.1111111111111111,0.11811561219845246,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0.8387096774193548,1,0.8064516129032259,0.3333333333333333,1,1,4,0,0.2857142857142857,0.0,0.0,0.2222222222222222,0.4548626915490822,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0.45161290322580644,1,0.19354838709677422,0.3333333333333333,1,4,4,0,0.0714285714285714,0.3333333333333333,0.0,0.2222222222222222,0.44462145349719295,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0.29032258064516125,1,0.1290322580645161,0.3333333333333333,3,3,2,0,0.1428571428571428,0.0,0.0,0.0,0.03117888029130622,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0.0967741935483871,3,0.5483870967741936,0.6666666666666667,3,3,9,0,0.2857142857142857,0.0,0.5,0.2222222222222222,0.3255955090274615,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
0.03225806451612903,1,0.0967741935483871,0.6666666666666667,4,4,3,0,0.5714285714285713,0.6666666666666666,1.0,0.2222222222222222,0.2721134880898194,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0.45161290322580644,1,0.9032258064516129,1.0,5,1,5,1,0.2142857142857143,0.3333333333333333,0.5,0.1111111111111111,0.4485662266727354,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0.06451612903225806,3,0.16129032258064516,1.0,4,4,3,0,0.6428571428571427,0.6666666666666666,0.5,0.1111111111111111,0.3297678652708239,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0.3225806451612903,1,0.19354838709677422,0.3333333333333333,1,3,1,0,0.2142857142857143,0.3333333333333333,0.0,0.3333333333333333,0.1889698073130025,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0.4838709677419355,1,0.1290322580645161,0.6666666666666667,1,2,3,1,0.1428571428571428,0.0,0.0,0.3333333333333333,0.3202852374450008,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.06451612903225806,3,0.1290322580645161,0.6666666666666667,3,3,2,0,0.2142857142857143,0.0,0.0,0.2222222222222222,0.34531937490517384,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.3548387096774194,3,0.06451612903225806,0.6666666666666667,6,1,3,0,0.2857142857142857,0.3333333333333333,0.5,0.3333333333333333,0.8356850250341373,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0.03225806451612903,1,0.6774193548387096,1.0,4,1,3,0,0.9999999999999999,1.0,1.0,0.3333333333333333,0.28933394022151415,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
0.29032258064516125,1,0.06451612903225806,1.0,6,1,3,0,0.1428571428571428,0.3333333333333333,0.5,0.2222222222222222,0.33894704900622064,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0.6451612903225806,3,0.22580645161290322,1.0,4,1,6,1,0.7857142857142857,0.6666666666666666,0.5,1.0,0.5509786071916248,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
0.1935483870967742,1,0.4838709677419355,0.6666666666666667,3,4,2,0,0.1428571428571428,0.0,0.0,0.6666666666666666,0.1325292064937036,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.03225806451612903,1,0.1290322580645161,1.0,4,1,8,1,0.2142857142857143,0.3333333333333333,1.0,0.3333333333333333,0.39546351084812625,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
0.29032258064516125,1,0.19354838709677422,0.3333333333333333,4,5,10,1,0.2142857142857143,0.3333333333333333,0.0,0.0,0.18282506448186908,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0.45161290322580644,3,0.29032258064516125,0.3333333333333333,3,4,6,0,0.7142857142857143,0.3333333333333333,0.0,0.4444444444444444,0.2567137005006829,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0.45161290322580644,2,0.16129032258064516,0.3333333333333333,5,4,7,0,0.5714285714285713,0.0,0.0,0.2222222222222222,0.41124260355029596,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
0.0,3,0.19354838709677422,0.6666666666666667,3,3,2,1,0.1428571428571428,0.0,0.0,0.0,0.139736003641329,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0.3225806451612903,1,0.3870967741935484,0.3333333333333333,3,1,2,1,0.2142857142857143,0.3333333333333333,0.0,0.3333333333333333,0.847822788651191,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
0.0,1,0.22580645161290322,0.6666666666666667,3,5,3,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.1480048551054468,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.03225806451612903,1,0.1290322580645161,1.0,4,3,4,0,0.0714285714285714,0.3333333333333333,0.5,0.1111111111111111,0.37748444849036555,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0.4193548387096774,3,0.3548387096774194,0.3333333333333333,4,4,8,0,0.0714285714285714,0.3333333333333333,0.0,0.3333333333333333,0.4432559550902747,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
0.12903225806451613,3,0.1290322580645161,1.0,4,4,3,0,0.5714285714285713,0.6666666666666666,0.5,0.1111111111111111,0.30094067668032165,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
0.22580645161290322,1,0.29032258064516125,0.6666666666666667,4,3,2,0,0.0714285714285714,0.3333333333333333,0.5,0.8888888888888888,1.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0.3548387096774194,1,0.06451612903225806,0.6666666666666667,5,5,4,0,0.2857142857142857,0.3333333333333333,0.5,0.3333333333333333,0.4104839933242298,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0.6451612903225806,3,0.1290322580645161,1.0,4,1,6,1,0.1428571428571428,0.3333333333333333,0.5,0.3333333333333333,0.8996358670914882,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0.03225806451612903,1,0.16129032258064516,0.6666666666666667,5,3,3,0,0.1428571428571428,0.3333333333333333,0.5,0.3333333333333333,0.34319526627218944,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0.1935483870967742,1,0.1290322580645161,0.6666666666666667,5,5,6,0,0.2142857142857143,0.3333333333333333,0.5,0.5555555555555556,0.2781823698983462,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True
0.0,1,0.29032258064516125,0.6666666666666667,3,1,2,0,0.9285714285714285,0.6666666666666666,0.5,0.2222222222222222,0.0996813837050523,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0.12903225806451613,3,0.25806451612903225,0.6666666666666667,3,5,3,0,0.2142857142857143,0.6666666666666666,0.5,0.2222222222222222,0.654528903049613,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
